osm_id,latitude,longitude,all_tags
178815486,40.9338716,-84.9834442,"{""railway"": ""level_crossing""}"
178815596,41.0456297,-85.1865965,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
178816395,41.137581,-84.8291696,"{""railway"": ""level_crossing""}"
178816468,40.9600818,-85.1784816,"{""railway"": ""level_crossing""}"
178816709,41.0020389,-85.1790237,"{""crossing:barrier"": ""double_half"", ""railway"": ""level_crossing""}"
178818436,41.0364344,-85.2084434,"{""railway"": ""level_crossing""}"
178818708,41.0844374,-85.3223196,"{""railway"": ""level_crossing""}"
178819522,40.9949136,-84.9211463,"{""railway"": ""level_crossing""}"
178819873,40.9913223,-84.9114499,"{""railway"": ""level_crossing""}"
178820720,40.9746915,-84.8663589,"{""railway"": ""level_crossing""}"
178821010,41.1251412,-85.1659023,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
178823183,41.0958088,-85.1730322,"{""railway"": ""level_crossing""}"
178823314,41.0716627,-85.0110286,"{""railway"": ""level_crossing""}"
178823593,41.1095852,-84.8945536,"{""railway"": ""level_crossing""}"
178823942,40.9481589,-84.9914559,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
178825581,41.0941937,-84.9304842,"{""railway"": ""level_crossing""}"
178826073,41.1173755,-85.0037785,"{""railway"": ""level_crossing""}"
178827151,41.0533541,-85.0782927,"{""railway"": ""level_crossing""}"
178827175,41.1177247,-85.1736773,"{""railway"": ""level_crossing""}"
178827180,41.0833394,-85.1691814,"{""railway"": ""level_crossing""}"
178827183,41.0849202,-85.1796254,"{""crossing:barrier"": ""half"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""crossing:saltire"": ""yes"", ""maxheight"": ""3.59"", ""railway"": ""level_crossing""}"
178827185,41.0830814,-85.2020142,"{""crossing:barrier"": ""double_half"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
178827191,41.0827973,-85.2364284,"{""railway"": ""level_crossing""}"
178827206,41.0842159,-85.2748937,"{""railway"": ""level_crossing""}"
178827209,41.0845847,-85.3077187,"{""railway"": ""level_crossing""}"
178827281,41.0801301,-85.2014321,"{""crossing:barrier"": ""half"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
178827293,41.1027667,-85.2944036,"{""railway"": ""level_crossing""}"
178827295,41.1037758,-85.2985522,"{""railway"": ""level_crossing""}"
178827383,41.0146097,-85.02872,"{""railway"": ""level_crossing""}"
178828013,41.1294934,-84.848085,"{""railway"": ""level_crossing""}"
178828088,41.2389315,-84.954402,"{""railway"": ""level_crossing""}"
178828905,41.0022878,-84.9411886,"{""railway"": ""level_crossing""}"
178829650,41.0775342,-84.8073326,"{""railway"": ""level_crossing""}"
178829978,40.9603159,-84.9982795,"{""railway"": ""level_crossing""}"
178830636,41.0705853,-85.1167233,"{""railway"": ""level_crossing""}"
178830837,41.0118654,-85.2841482,"{""railway"": ""level_crossing""}"
178831412,41.1452336,-84.9924867,"{""crossing:barrier"": ""full"", ""railway"": ""level_crossing""}"
178831585,41.0729294,-85.030207,"{""railway"": ""level_crossing""}"
178831587,41.0720973,-85.030201,"{""railway"": ""level_crossing""}"
178832503,40.9591753,-84.8242753,"{""railway"": ""level_crossing""}"
178832853,40.9192904,-84.9752746,"{""railway"": ""level_crossing""}"
178833267,41.1266393,-84.8547554,"{""railway"": ""level_crossing""}"
178834266,41.2227966,-84.9609661,"{""railway"": ""level_crossing""}"
178836727,41.0792854,-85.1503716,"{""railway"": ""level_crossing""}"
178836753,41.078043,-85.0995564,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
178836853,41.0763869,-84.9719855,"{""railway"": ""level_crossing""}"
178836855,41.0786616,-84.9666808,"{""railway"": ""level_crossing""}"
178836857,41.0804093,-84.9626069,"{""railway"": ""level_crossing""}"
178836860,41.0864079,-84.9486402,"{""railway"": ""level_crossing""}"
178836862,41.0885806,-84.9435716,"{""railway"": ""level_crossing""}"
178836867,41.1018724,-84.9125726,"{""railway"": ""level_crossing""}"
178836869,41.1049757,-84.9053349,"{""railway"": ""level_crossing""}"
178836872,41.1131812,-84.8861991,"{""railway"": ""level_crossing""}"
178836879,41.0714558,-85.1167624,"{""railway"": ""level_crossing""}"
178836880,41.0714647,-85.1143337,"{""railway"": ""level_crossing""}"
178836882,41.0714689,-85.1129125,"{""railway"": ""level_crossing""}"
178836884,41.071478,-85.1107229,"{""railway"": ""level_crossing""}"
178836888,41.0715007,-85.1042409,"{""railway"": ""level_crossing""}"
178836900,41.0715894,-85.0779087,"{""railway"": ""level_crossing""}"
178836907,41.0733261,-85.0251445,"{""railway"": ""level_crossing""}"
178836914,41.0857874,-85.0165638,"{""railway"": ""level_crossing""}"
178836938,41.1816441,-84.9776905,"{""railway"": ""level_crossing""}"
178836940,41.1949425,-84.9723459,"{""railway"": ""level_crossing""}"
178836949,41.2106876,-84.9658956,"{""railway"": ""level_crossing""}"
178836964,41.2462161,-84.9514636,"{""railway"": ""level_crossing""}"
178836969,41.2662822,-84.9432438,"{""railway"": ""level_crossing""}"
178836970,41.2681421,-84.9425244,"{""railway"": ""level_crossing""}"
178836983,41.0338961,-85.1794226,"{""railway"": ""level_crossing""}"
178836992,41.0118981,-85.1791492,"{""railway"": ""level_crossing""}"
178837000,40.9746374,-85.1786792,"{""railway"": ""level_crossing""}"
178837007,40.9310132,-85.1781053,"{""railway"": ""level_crossing""}"
178837017,41.0008083,-85.3181878,"{""railway"": ""level_crossing""}"
178837086,41.1485674,-84.8034833,"{""railway"": ""level_crossing""}"
178837089,41.077649,-84.807335,"{""railway"": ""level_crossing""}"
178837117,41.0825917,-85.1658731,"{""railway"": ""level_crossing""}"
178837627,41.0716724,-85.0220927,"{""railway"": ""level_crossing""}"
178837668,40.9752614,-84.8679215,"{""railway"": ""level_crossing""}"
178837834,41.1132766,-85.3374089,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
178837848,40.9265159,-84.9793217,"{""railway"": ""level_crossing""}"
178837869,41.005799,-84.9506669,"{""railway"": ""level_crossing""}"
178837895,40.9513421,-84.8030907,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
178838001,41.0336051,-85.0393426,"{""railway"": ""level_crossing""}"
178839199,40.9932592,-84.9166922,"{""railway"": ""level_crossing""}"
178839236,40.9455284,-85.1783129,"{""railway"": ""level_crossing""}"
178839284,40.9226628,-84.9771632,"{""railway"": ""level_crossing""}"
178840268,41.04377,-85.1896557,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
178840334,41.1270018,-84.8533804,"{""railway"": ""level_crossing""}"
178840355,41.0722082,-85.045921,"{""railway"": ""level_crossing""}"
178842331,39.1304612,-85.9052058,"{""railway"": ""level_crossing""}"
178843297,39.2006908,-85.9257681,"{""railway"": ""level_crossing""}"
178843300,39.1991679,-85.9240201,"{""railway"": ""level_crossing""}"
178843301,39.1989625,-85.9236183,"{""railway"": ""level_crossing""}"
178843328,39.1909106,-85.9006829,"{""railway"": ""level_crossing""}"
178844708,39.0695504,-85.8861664,"{""railway"": ""level_crossing""}"
178845396,39.0918813,-85.8867383,"{""railway"": ""level_crossing""}"
178845843,39.1208971,-85.8984588,"{""railway"": ""level_crossing""}"
178847098,39.0622482,-85.8878134,"{""railway"": ""level_crossing""}"
178847878,39.0605407,-85.8881951,"{""railway"": ""level_crossing""}"
178847982,39.2298722,-85.9349179,"{""railway"": ""level_crossing""}"
178847984,39.2249528,-85.9337457,"{""railway"": ""level_crossing""}"
178847986,39.2225348,-85.9329636,"{""railway"": ""level_crossing""}"
178847995,39.2083022,-85.9253415,"{""railway"": ""level_crossing""}"
178847997,39.2068515,-85.9252896,"{""railway"": ""level_crossing""}"
178848021,39.163138,-85.9268683,"{""railway"": ""level_crossing""}"
178848023,39.1592707,-85.9253823,"{""railway"": ""level_crossing""}"
178848024,39.1581107,-85.9246845,"{""railway"": ""level_crossing""}"
178848027,39.1545824,-85.9222038,"{""railway"": ""level_crossing""}"
178848035,39.141875,-85.913243,"{""railway"": ""level_crossing""}"
178848057,39.1064662,-85.8888894,"{""railway"": ""level_crossing""}"
178848073,39.0567716,-85.889045,"{""railway"": ""level_crossing""}"
178849117,39.3399069,-85.9611334,"{""railway"": ""level_crossing""}"
178849119,39.3326236,-85.9593835,"{""railway"": ""level_crossing""}"
178849123,39.3179654,-85.9558701,"{""railway"": ""level_crossing""}"
178849128,39.3106236,-85.954108,"{""railway"": ""level_crossing""}"
178849135,39.2975904,-85.9510092,"{""railway"": ""level_crossing""}"
178849136,39.2958767,-85.9506006,"{""railway"": ""level_crossing""}"
178849143,39.2811192,-85.94709,"{""railway"": ""level_crossing""}"
178849146,39.2737259,-85.9453256,"{""railway"": ""level_crossing""}"
178849148,39.2664028,-85.9435795,"{""railway"": ""level_crossing""}"
178849153,39.259051,-85.941828,"{""railway"": ""level_crossing""}"
178849155,39.2532293,-85.9404528,"{""railway"": ""level_crossing""}"
178849159,39.249042,-85.9394529,"{""railway"": ""level_crossing""}"
178849164,39.2444067,-85.9383636,"{""railway"": ""level_crossing""}"
178849432,39.3470613,-85.962861,"{""railway"": ""level_crossing""}"
178849503,39.1870647,-85.8945478,"{""railway"": ""level_crossing""}"
178849670,39.1929228,-85.9038952,"{""railway"": ""level_crossing""}"
178849677,39.3032734,-85.9523688,"{""railway"": ""level_crossing""}"
178849860,39.1949169,-85.9070842,"{""railway"": ""level_crossing""}"
178853445,39.2033362,-85.925227,"{""railway"": ""level_crossing""}"
178853511,39.1861119,-85.9323407,"{""railway"": ""level_crossing""}"
178853550,39.1137162,-85.8933957,"{""railway"": ""level_crossing""}"
178853680,39.0769263,-85.884657,"{""railway"": ""level_crossing""}"
178853971,39.1767799,-85.9310125,"{""railway"": ""level_crossing""}"
178854253,39.1715818,-85.9300131,"{""railway"": ""level_crossing""}"
178854851,39.135754,-85.9089351,"{""railway"": ""level_crossing""}"
178857383,39.1838292,-85.889398,"{""railway"": ""level_crossing""}"
178857403,39.149967,-85.9189512,"{""railway"": ""level_crossing""}"
178857875,39.0845903,-85.8856735,"{""railway"": ""level_crossing""}"
178857890,39.1428821,-85.9139565,"{""railway"": ""level_crossing""}"
178858485,40.5182634,-87.3030399,"{""railway"": ""level_crossing""}"
178858501,40.6035296,-87.3045891,"{""railway"": ""level_crossing""}"
178858601,40.5184429,-87.3852468,"{""railway"": ""level_crossing""}"
178858618,40.7294096,-87.4914984,"{""railway"": ""level_crossing""}"
178858704,40.4903455,-87.1048684,"{""railway"": ""level_crossing""}"
178859004,40.499511,-87.4769904,"{""railway"": ""level_crossing""}"
178859167,40.6791208,-87.4113122,"{""railway"": ""level_crossing""}"
178859434,40.5180437,-87.2838656,"{""railway"": ""level_crossing""}"
178859493,40.5190746,-87.3757385,"{""railway"": ""level_crossing""}"
178859625,40.6305103,-87.3426547,"{""railway"": ""level_crossing""}"
178859664,40.4884678,-87.0961978,"{""railway"": ""level_crossing""}"
178859722,40.5177089,-87.2548333,"{""railway"": ""level_crossing""}"
178859816,40.6442043,-87.3619575,"{""railway"": ""level_crossing""}"
178859965,40.5186976,-87.3416365,"{""railway"": ""level_crossing""}"
178859989,40.708111,-87.449017,"{""railway"": ""level_crossing""}"
178860006,40.5059448,-87.1788173,"{""railway"": ""level_crossing""}"
178860150,40.4889654,-87.0985398,"{""railway"": ""level_crossing""}"
178860168,40.6715283,-87.4005665,"{""railway"": ""level_crossing""}"
178860330,40.5119978,-87.2075791,"{""railway"": ""level_crossing""}"
178860331,40.5123973,-87.2075709,"{""railway"": ""level_crossing""}"
178860867,40.5122608,-87.2088441,"{""railway"": ""level_crossing""}"
178860982,40.540962,-87.2273705,"{""railway"": ""level_crossing""}"
178861046,40.4768134,-87.4741968,"{""railway"": ""level_crossing""}"
178861090,40.7226319,-87.4799908,"{""railway"": ""level_crossing""}"
178861198,40.5176468,-87.2490279,"{""railway"": ""level_crossing""}"
178861434,40.5160485,-87.3969238,"{""railway"": ""level_crossing""}"
178861548,40.6850661,-87.4197195,"{""railway"": ""level_crossing""}"
178861656,40.7210227,-87.4772984,"{""railway"": ""level_crossing""}"
178861669,40.4917236,-87.5144298,"{""railway"": ""level_crossing""}"
178861731,40.6501464,-87.370352,"{""railway"": ""level_crossing""}"
178861806,40.4999258,-87.1502851,"{""railway"": ""level_crossing""}"
178861908,40.4903409,-87.1050281,"{""railway"": ""level_crossing""}"
178861978,40.4966413,-87.490742,"{""railway"": ""level_crossing""}"
178862053,40.4882148,-87.0950008,"{""railway"": ""level_crossing""}"
178862059,40.6863255,-87.4215225,"{""railway"": ""level_crossing""}"
178862080,40.4940063,-87.1223944,"{""railway"": ""level_crossing""}"
178862172,40.7080852,-87.4553688,"{""railway"": ""level_crossing""}"
178862174,40.7097014,-87.4581133,"{""railway"": ""level_crossing""}"
178862185,40.6223922,-87.3311914,"{""railway"": ""level_crossing""}"
178862201,40.5901416,-87.2857176,"{""railway"": ""level_crossing""}"
178862203,40.5843631,-87.2775722,"{""railway"": ""level_crossing""}"
178862253,40.6499064,-87.4538587,"{""railway"": ""level_crossing""}"
178862256,40.6790376,-87.4504334,"{""railway"": ""level_crossing""}"
178862258,40.6936041,-87.4487644,"{""railway"": ""level_crossing""}"
178862277,40.6830799,-87.4169162,"{""railway"": ""level_crossing""}"
178862284,40.6984393,-87.4390488,"{""railway"": ""level_crossing""}"
178862356,40.5190892,-87.2134264,"{""railway"": ""level_crossing""}"
178862407,40.5176548,-87.250149,"{""railway"": ""level_crossing""}"
178862419,40.5184717,-87.3214139,"{""railway"": ""level_crossing""}"
178862457,40.5186651,-87.3841584,"{""railway"": ""level_crossing""}"
178862458,40.5188507,-87.3830389,"{""railway"": ""level_crossing""}"
178862460,40.518978,-87.3819061,"{""railway"": ""level_crossing""}"
178862461,40.519059,-87.3808036,"{""railway"": ""level_crossing""}"
178862462,40.5190983,-87.3796713,"{""railway"": ""level_crossing""}"
178862464,40.5190911,-87.3783588,"{""railway"": ""level_crossing""}"
178862472,40.5188869,-87.3597269,"{""railway"": ""level_crossing""}"
178862487,40.5176466,-87.2465397,"{""railway"": ""level_crossing""}"
178862488,40.5176458,-87.2452842,"{""railway"": ""level_crossing""}"
178862507,40.512125,-87.4159396,"{""railway"": ""level_crossing""}"
178862510,40.5062898,-87.4442037,"{""railway"": ""level_crossing""}"
178862521,40.4952688,-87.4973772,"{""railway"": ""level_crossing""}"
178862532,40.4909773,-87.5180328,"{""railway"": ""level_crossing""}"
178862594,40.728752,-87.490401,"{""railway"": ""level_crossing""}"
178862680,40.5042317,-87.4541547,"{""railway"": ""level_crossing""}"
178862709,40.6215872,-87.4571911,"{""railway"": ""level_crossing""}"
178863135,40.5568575,-85.2794807,"{""railway"": ""level_crossing""}"
178863614,40.5507336,-85.2885118,"{""railway"": ""level_crossing""}"
178867487,40.385799,-85.358844,"{""railway"": ""level_crossing""}"
178867488,40.3923682,-85.3590047,"{""railway"": ""level_crossing""}"
178867490,40.4068627,-85.3593586,"{""railway"": ""level_crossing""}"
178867493,40.4213526,-85.3597131,"{""railway"": ""level_crossing""}"
178867496,40.4358224,-85.3600864,"{""railway"": ""level_crossing""}"
178868784,40.5537827,-85.2811665,"{""railway"": ""level_crossing""}"
178868785,40.5525415,-85.2818528,"{""railway"": ""level_crossing""}"
178870448,40.5558308,-85.280039,"{""railway"": ""level_crossing""}"
178870720,40.4722022,-85.4314113,"{""railway"": ""level_crossing""}"
178871196,40.5548022,-85.2806041,"{""railway"": ""level_crossing""}"
178871317,40.4651505,-85.4123051,"{""railway"": ""level_crossing""}"
178871567,40.4579644,-85.3929171,"{""railway"": ""level_crossing""}"
178871571,40.4634563,-85.407723,"{""railway"": ""level_crossing""}"
178871574,40.4669603,-85.41717,"{""railway"": ""level_crossing""}"
178872845,40.4502551,-85.3589712,"{""railway"": ""level_crossing""}"
178874976,40.4452054,-85.360289,"{""railway"": ""level_crossing""}"
178875157,40.4533483,-85.3569574,"{""railway"": ""level_crossing""}"
178875165,40.479138,-85.3372934,"{""railway"": ""level_crossing""}"
178875166,40.4861409,-85.3319499,"{""railway"": ""level_crossing""}"
178875168,40.4935475,-85.3262717,"{""railway"": ""level_crossing""}"
178875171,40.5072561,-85.315808,"{""railway"": ""level_crossing""}"
178875172,40.5080169,-85.315226,"{""railway"": ""level_crossing""}"
178875173,40.522951,-85.303842,"{""railway"": ""level_crossing""}"
178875176,40.5378583,-85.2924226,"{""railway"": ""level_crossing""}"
178877450,39.9244164,-86.6225022,"{""railway"": ""level_crossing""}"
178878343,39.9275064,-86.6290447,"{""railway"": ""level_crossing""}"
178879229,39.9958739,-86.4621822,"{""railway"": ""level_crossing""}"
178879945,39.9887075,-86.4569362,"{""railway"": ""level_crossing""}"
178880545,40.1701317,-86.5045625,"{""railway"": ""level_crossing""}"
178880550,40.155518,-86.5012203,"{""railway"": ""level_crossing""}"
178880579,40.075652,-86.482962,"{""railway"": ""level_crossing""}"
178880584,40.0829476,-86.4846047,"{""railway"": ""level_crossing""}"
178880586,40.0938841,-86.4870921,"{""railway"": ""level_crossing""}"
178880594,40.1047667,-86.4895931,"{""railway"": ""level_crossing""}"
178880604,40.1350966,-86.496547,"{""railway"": ""level_crossing""}"
178880608,40.1445307,-86.4986961,"{""railway"": ""level_crossing""}"
178881732,40.177355,-86.5062291,"{""railway"": ""level_crossing""}"
178881808,39.9814214,-86.4515865,"{""railway"": ""level_crossing""}"
178883931,39.9309663,-86.4146348,"{""railway"": ""level_crossing""}"
178883953,39.9536563,-86.6907166,"{""railway"": ""level_crossing""}"
178883955,39.9522959,-86.6868415,"{""railway"": ""level_crossing""}"
178883959,39.9431855,-86.6622489,"{""railway"": ""level_crossing""}"
178883963,39.9341785,-86.6432908,"{""railway"": ""level_crossing""}"
178883970,39.9267607,-86.6274555,"{""railway"": ""level_crossing""}"
178883971,39.9263321,-86.6265574,"{""crossing:barrier"": ""half"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
178884043,39.9805364,-86.4509446,"{""railway"": ""level_crossing""}"
178884046,39.9741676,-86.4462614,"{""railway"": ""level_crossing""}"
178884047,39.9669294,-86.4409556,"{""railway"": ""level_crossing""}"
178885334,39.9596926,-86.4356575,"{""railway"": ""level_crossing""}"
178886719,39.9453929,-86.4251915,"{""railway"": ""level_crossing""}"
178886961,39.927445,-86.4120406,"{""railway"": ""level_crossing""}"
178887133,40.0275428,-86.4800267,"{""railway"": ""level_crossing""}"
178887238,40.0224969,-86.4799486,"{""railway"": ""level_crossing""}"
178893775,39.3039158,-86.2464953,"{""railway"": ""level_crossing""}"
178900662,39.290995,-86.2572123,"{""railway"": ""level_crossing""}"
178901440,39.3226765,-86.2465194,"{""railway"": ""level_crossing""}"
178901447,39.3109028,-86.2430152,"{""railway"": ""level_crossing""}"
178901459,39.278778,-86.2741717,"{""railway"": ""level_crossing""}"
178901466,39.2679107,-86.2828164,"{""railway"": ""level_crossing""}"
178901472,39.2648763,-86.2928021,"{""railway"": ""level_crossing""}"
178901475,39.2646603,-86.3010723,"{""railway"": ""level_crossing""}"
178901483,39.2681915,-86.3305406,"{""railway"": ""level_crossing""}"
178901485,39.2656577,-86.3370714,"{""railway"": ""level_crossing""}"
178901489,39.2629511,-86.3410544,"{""railway"": ""level_crossing""}"
178901494,39.2512464,-86.3573107,"{""railway"": ""level_crossing""}"
178901496,39.2508891,-86.3584265,"{""railway"": ""level_crossing""}"
178901507,39.2498396,-86.3648559,"{""railway"": ""level_crossing""}"
178901508,39.2492337,-86.3686646,"{""railway"": ""level_crossing""}"
178911992,40.5587009,-86.6943762,"{""railway"": ""level_crossing""}"
178917924,40.6185659,-86.6181912,"{""railway"": ""level_crossing""}"
178921143,40.6202574,-86.6149681,"{""railway"": ""level_crossing""}"
178921199,40.5879772,-86.676562,"{""railway"": ""level_crossing""}"
178921490,40.5616378,-86.5247557,"{""railway"": ""level_crossing""}"
178921707,40.6385473,-86.5155275,"{""railway"": ""level_crossing""}"
178922757,40.5486131,-86.5248702,"{""railway"": ""level_crossing""}"
178922931,40.6414771,-86.5127909,"{""railway"": ""level_crossing""}"
178924578,40.5253458,-86.5250538,"{""railway"": ""level_crossing""}"
178924592,40.5480805,-86.5248826,"{""railway"": ""level_crossing""}"
178924613,40.5900389,-86.6725014,"{""railway"": ""level_crossing""}"
178925498,40.6086102,-86.5328069,"{""railway"": ""level_crossing""}"
178925607,40.5723551,-86.5251043,"{""railway"": ""level_crossing""}"
178926277,40.5890108,-86.6744598,"{""railway"": ""level_crossing""}"
178926592,40.5884994,-86.6754972,"{""railway"": ""level_crossing""}"
178926660,40.5471046,-86.5248859,"{""railway"": ""level_crossing""}"
178927216,40.5108414,-86.5251851,"{""railway"": ""level_crossing""}"
178927221,40.526214,-86.5250542,"{""railway"": ""level_crossing""}"
178927228,40.542275,-86.5249207,"{""railway"": ""level_crossing""}"
178927229,40.543078,-86.5249167,"{""railway"": ""level_crossing""}"
178927238,40.5514166,-86.5248421,"{""railway"": ""level_crossing""}"
178927249,40.576156,-86.5268565,"{""railway"": ""level_crossing""}"
178927254,40.590625,-86.531346,"{""railway"": ""level_crossing""}"
178927271,40.6267799,-86.5265493,"{""railway"": ""level_crossing""}"
178927277,40.6485092,-86.5062087,"{""railway"": ""level_crossing""}"
178927682,40.6152164,-86.6245747,"{""railway"": ""level_crossing""}"
178929561,40.5895308,-86.6734662,"{""railway"": ""level_crossing""}"
178931081,40.5878139,-86.676467,"{""railway"": ""level_crossing""}"
178931085,40.5869834,-86.6773095,"{""railway"": ""level_crossing""}"
178931087,40.5856335,-86.6780911,"{""railway"": ""level_crossing""}"
178931090,40.58449,-86.6783364,"{""railway"": ""level_crossing""}"
178931100,40.558653,-86.6940411,"{""railway"": ""level_crossing""}"
178931123,40.6089292,-86.6365516,"{""railway"": ""level_crossing""}"
178932253,40.7511658,-86.3793615,"{""railway"": ""level_crossing""}"
178934669,40.7558099,-86.4043093,"{""railway"": ""level_crossing""}"
178936239,40.6240355,-86.2165249,"{""railway"": ""level_crossing""}"
178937152,40.7395957,-86.3940726,"{""railway"": ""level_crossing""}"
178944650,40.7160105,-86.4388867,"{""railway"": ""level_crossing""}"
178956416,40.7635702,-86.5721039,"{""railway"": ""level_crossing""}"
178957181,40.6928676,-86.2625926,"{""railway"": ""level_crossing""}"
178957380,40.660928,-86.2412044,"{""railway"": ""level_crossing""}"
178957543,40.5697792,-86.1802826,"{""railway"": ""level_crossing""}"
178957978,40.6132005,-86.2092825,"{""railway"": ""level_crossing""}"
178958635,40.7328075,-86.3127611,"{""railway"": ""level_crossing""}"
178958642,40.7310631,-86.2984198,"{""railway"": ""level_crossing""}"
178958723,40.7301106,-86.4249203,"{""railway"": ""level_crossing""}"
178958736,40.736048,-86.405676,"{""railway"": ""level_crossing""}"
178958749,40.7456765,-86.3870182,"{""railway"": ""level_crossing""}"
178958753,40.7474495,-86.3870276,"{""railway"": ""level_crossing""}"
178958790,40.7642951,-86.4871685,"{""railway"": ""level_crossing""}"
178958875,40.7220786,-86.2821624,"{""railway"": ""level_crossing""}"
178958882,40.7074797,-86.272377,"{""railway"": ""level_crossing""}"
178958886,40.6879404,-86.259286,"{""railway"": ""level_crossing""}"
178958888,40.6783265,-86.2528518,"{""railway"": ""level_crossing""}"
178959755,40.7609206,-86.459553,"{""railway"": ""level_crossing""}"
178961068,40.6637808,-86.2431149,"{""railway"": ""level_crossing""}"
178961521,40.6492681,-86.2334026,"{""railway"": ""level_crossing""}"
178963180,40.7641464,-86.5240605,"{""railway"": ""level_crossing""}"
178963181,40.7641575,-86.526506,"{""railway"": ""level_crossing""}"
178963184,40.7642558,-86.5481443,"{""railway"": ""level_crossing""}"
178963188,40.7642698,-86.5625287,"{""railway"": ""level_crossing""}"
178963654,40.6625838,-86.2423139,"{""railway"": ""level_crossing""}"
178964280,40.6599375,-86.240543,"{""railway"": ""level_crossing""}"
178964379,40.7665844,-86.2263857,"{""railway"": ""level_crossing""}"
178965596,40.562549,-86.175461,"{""railway"": ""level_crossing""}"
178965661,40.7517895,-86.3634166,"{""railway"": ""level_crossing""}"
178965664,40.7514033,-86.3666114,"{""railway"": ""level_crossing""}"
178965672,40.7505714,-86.3744998,"{""railway"": ""level_crossing""}"
178965678,40.5770333,-86.1851186,"{""railway"": ""level_crossing""}"
178965679,40.5779439,-86.1857284,"{""railway"": ""level_crossing""}"
178965681,40.5788828,-86.1863395,"{""railway"": ""level_crossing""}"
178965683,40.5797983,-86.1869439,"{""railway"": ""level_crossing""}"
178965687,40.5867462,-86.191585,"{""railway"": ""level_crossing""}"
178965688,40.5898096,-86.1936288,"{""railway"": ""level_crossing""}"
178965689,40.5987247,-86.1996262,"{""railway"": ""level_crossing""}"
178965691,40.6059745,-86.2044539,"{""railway"": ""level_crossing""}"
178965693,40.6151444,-86.2105819,"{""railway"": ""level_crossing""}"
178965694,40.6204039,-86.2140978,"{""railway"": ""level_crossing""}"
178965696,40.634785,-86.2237143,"{""railway"": ""level_crossing""}"
178965749,40.6586015,-86.2396471,"{""railway"": ""level_crossing""}"
178965752,40.6617717,-86.2417686,"{""railway"": ""level_crossing""}"
178965761,40.6710607,-86.2479884,"{""railway"": ""level_crossing""}"
178966840,40.7646322,-86.1976468,"{""railway"": ""level_crossing""}"
178967989,40.7398417,-86.3464869,"{""railway"": ""level_crossing""}"
178968011,40.7463924,-86.3446976,"{""railway"": ""level_crossing""}"
178975916,40.7514587,-86.3000463,"{""railway"": ""level_crossing""}"
178976800,40.759341,-86.1685112,"{""railway"": ""level_crossing""}"
178976804,40.7637527,-86.1927914,"{""railway"": ""level_crossing""}"
178976831,40.7603324,-86.2616822,"{""railway"": ""level_crossing""}"
178976841,40.7568036,-86.2809271,"{""railway"": ""level_crossing""}"
178976866,40.7603721,-86.2616824,"{""railway"": ""level_crossing""}"
178976969,40.7568437,-86.280927,"{""railway"": ""level_crossing""}"
179053867,40.2869742,-86.3375365,"{""railway"": ""level_crossing""}"
179054135,40.3295549,-86.6371093,"{""railway"": ""level_crossing""}"
179054236,40.3007059,-86.4633117,"{""railway"": ""level_crossing""}"
179054435,40.304218,-86.4545532,"{""railway"": ""level_crossing""}"
179054986,40.2936138,-86.4809571,"{""railway"": ""level_crossing""}"
179055263,40.3314629,-86.3916145,"{""railway"": ""level_crossing""}"
179056392,40.3400816,-86.665151,"{""railway"": ""level_crossing""}"
179057059,40.2872926,-86.3001596,"{""railway"": ""level_crossing""}"
179057061,40.2873273,-86.3001609,"{""railway"": ""level_crossing""}"
179058081,40.3603603,-86.3510929,"{""railway"": ""level_crossing""}"
179058441,40.3055254,-86.58991,"{""railway"": ""level_crossing""}"
179058634,40.3739296,-86.3325045,"{""railway"": ""level_crossing""}"
179059187,40.3883712,-86.3126814,"{""railway"": ""level_crossing""}"
179059944,40.2863976,-86.4367076,"{""railway"": ""level_crossing""}"
179060266,40.3483368,-86.3675151,"{""railway"": ""level_crossing""}"
179060332,40.286113,-86.4872098,"{""railway"": ""level_crossing""}"
179060340,40.2910955,-86.4872362,"{""railway"": ""level_crossing""}"
179060622,40.2910914,-86.5622279,"{""railway"": ""level_crossing""}"
179061082,40.2878225,-86.2617579,"{""railway"": ""level_crossing""}"
179061421,40.2884693,-86.4938162,"{""railway"": ""level_crossing""}"
179061466,40.3330151,-86.6463385,"{""railway"": ""level_crossing""}"
179061653,40.282585,-86.5132839,"{""railway"": ""level_crossing""}"
179061679,40.2876296,-86.2762298,"{""railway"": ""level_crossing""}"
179061760,40.2207195,-86.5161517,"{""railway"": ""level_crossing""}"
179061936,40.2163757,-86.5151306,"{""railway"": ""level_crossing""}"
179062138,40.2865251,-86.4132595,"{""railway"": ""level_crossing""}"
179062320,40.347171,-86.6840455,"{""railway"": ""level_crossing""}"
